Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/resources/SearchParameter-us-quality-core-familymemberhistory-patient.json	962	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-flag-code.json	850	2	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-flag-patient.json	900	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-goal-patient.json	900	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-immunization-date.json	2347	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-immunization-patient.json	920	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-immunization-status.json	910	2	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	9	5	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-immunizationevaluation-patient.json	980	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-immunizationevaluation-target-disease.json	1016	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-location-id.json	515	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	9	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medication-code.json	886	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medicationadministration-code.json	996	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	9	6	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-medicationadministration-effective-time.json	2813	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medicationadministration-patient.json	1020	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medicationadministration-status.json	982	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medicationdispense-patient.json	984	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-medicationdispense-status.json	946	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medicationrequest-do-not-perform.json	984	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medicationrequest-intent.json	940	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medicationrequest-patient.json	978	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-medicationstatement-code.json	966	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-medicationstatement-patient.json	990	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-observation-category.json	916	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-observation-code.json	892	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-observation-date.json	2686	2	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	11	6	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-observation-patient.json	942	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-observation-status.json	904	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-patient-id.json	856	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-practitioner-id.json	535	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-practitionerrole-id.json	555	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-procedure-date.json	2674	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	11	6	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-procedure-patient.json	930	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-procedure-status.json	892	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-questionnaireresponse-id.json	926	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-questionnaireresponse-patient.json	1002	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-questionnaireresponse-questionnaire.json	1006	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-relatedperson-id.json	886	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-relatedperson-patient.json	926	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-servicerequest-authored.json	2725	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	10	6	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-servicerequest-category.json	934	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-servicerequest-code.json	910	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	9	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-servicerequest-do-not-perform.json	966	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-servicerequest-id.json	891	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	1	0	0
input/resources/SearchParameter-us-quality-core-servicerequest-patient.json	960	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	8	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-substance-code.json	880	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-task-code.json	850	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-task-patient.json	896	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
input/resources/SearchParameter-us-quality-core-task-status.json	862	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	1	0	1
input/resources/StructureDefinition-us-quality-core-doNotPerformReason.json	9409	3	0	3	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	27	119	0	0	0	1	0	0
input/resources/StructureDefinition-us-quality-core-encounter-diagnosisPresentOnAdmission.json	2543	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27	118	0	0	0	1	0	0
input/resources/StructureDefinition-us-quality-core-isElective.json	2113	1	0	4	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	26	116	0	0	0	1	0	0
